4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2011LPI....42.1885F,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011LPI....42.1885F?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Compositional Studies of Four Low-FeO Ordinary Chondrites: Is a New Chondritic Meteorite Parent Body Necessary?,Lunar and Planetary Institute Science Conference Abstracts,"Friedrich, J. M.; Troiano, J.; Rumble, D.; Rivers, M. L.",PI in authors,NONARTICLE; OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; ABSTRACT,no keywords
4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2010M&PS...45.1868W,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010M&PS...45.1868W?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The Ar-Ar age and petrology of Miller Range 05029: Evidence for a large impact in the very early solar system,Meteoritics and Planetary Science,"Weirich, J. R.; Wittmann, A.; Isachsen, C. E.; Rumble, D.; Swindle, T. D.; Kring, D. A.",PI in authors,REFEREED; ARTICLE,no keywords
4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2010M&PS...45.1618Z,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010M&PS...45.1618Z?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Mineralogy and petrography of the Almahata Sitta ureilite,Meteoritics and Planetary Science,"Zolensky, Michael; Herrin, Jason; Mikouchi, Takashi; Ohsumi, Kazumasa; Friedrich, Jon; Steele, Andrew; Rumble, Douglas; Fries, Marc; Sandford, Scott; Milam, Stefanie; Hagiya, Kenji; Takeda, Hiroshi; Satake, Wataru; Kurihara, Taichi; Colbert, Matthew; Hanna, Romy; Maisano, Jessie; Ketcham, Richard; Goodrich, Cyrena; Le, Loan; Robinson, Georgann; Martinez, James; Ross, Kent; Jenniskens, Peter; Shaddad, Muawia H.",PI in authors,REFEREED; ARTICLE,no keywords
4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2010M&PS...45.1718F,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010M&PS...45.1718F?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The elemental composition of Almahata Sitta,Meteoritics and Planetary Science,"Friedrich, Jon M.; Wolf, Stephen F.; Rumble, Douglas; Troiano, Julianne; Gagnon, Christopher J. L.; Compton, Joseph R.; Jenniskens, Peter; Shaddad, Muawia H.",PI in authors,REFEREED; ARTICLE,no keywords
4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2010M&PS...45.1765R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010M&PS...45.1765R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The oxygen isotope composition of Almahata Sitta,Meteoritics and Planetary Science,"Rumble, Douglas; Zolensky, Michael E.; Friedrich, Jon M.; Jenniskens, Peter; Shaddad, Muawia H.",PI in authors,REFEREED; ARTICLE,no keywords
4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2010M&PS...45.1771Q,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010M&PS...45.1771Q?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The chromium isotopic composition of Almahata Sitta,Meteoritics and Planetary Science,"Qin, Liping; Rumble, Douglas; Alexander, Conel M. O'd.; Carlson, Richard W.; Jenniskens, Peter; Shaddad, Muawia H.",PI in authors,REFEREED; ARTICLE,no keywords
4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2010LPI....41.1815T,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010LPI....41.1815T?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Compositional Studies of Three Low-FeO Ordinary Chondrites,Lunar and Planetary Institute Science Conference Abstracts,"Troiano, J.; Rumble, D.; Diraimo, A. G.; Rivers, M. S.; Friedrich, J. M.",PI in authors,NONARTICLE; OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; ABSTRACT,no keywords
4200187826,NNX07AG38G,HQ,INVESTIGATION OF NEAR-EARTH MAGNETOSPHERE RESPONSE TO SOLAR WIND/IMF VARIATIONS,BODO REINISCH,CHARLES HOLMES,UNIVERSITY OF MASSACHUSSETTS - LOWELL,4/20/07,2/1/07,1/31/10,AWARDED,NO,2011JGRA..116.4211M,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011JGRA..116.4211M?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",On the simultaneity of substorm onset between two hemispheres,Journal of Geophysical Research (Space Physics),"Morioka, A.; Miyoshi, Y.; Tsuchiya, F.; Misawa, H.; Kasaba, Y.; Asozu, T.; Okano, S.; Kadokura, A.; Sato, N.; Miyaoka, H.; Yumoto, K.; Parks, G. K.; Honary, F.; Trotignon, J. G.; D&#233;cr&#233;au, P. M. E.; Reinisch, B. W.",PI in authors,REFEREED; ARTICLE,Magnetospheric Physics: Substorms; Magnetospheric Physics: Magnetosphere/ionosphere interactions (2431); Ionosphere: Particle acceleration; Magnetospheric Physics: Auroral phenomena (2407); Magnetospheric Physics: Field-aligned currents and current systems (2409)
4200187826,NNX07AG38G,HQ,INVESTIGATION OF NEAR-EARTH MAGNETOSPHERE RESPONSE TO SOLAR WIND/IMF VARIATIONS,BODO REINISCH,CHARLES HOLMES,UNIVERSITY OF MASSACHUSSETTS - LOWELL,4/20/07,2/1/07,1/31/10,AWARDED,NO,2010JGRA..115.7227F,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRA..115.7227F?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",IMAGE and DMSP observations of a density trough inside the plasmasphere,Journal of Geophysical Research (Space Physics),"Fu, H. S.; Tu, J.; Cao, J. B.; Song, P.; Reinisch, B. W.; Gallagher, D. L.; Yang, B.",PI in authors,REFEREED; ARTICLE,Magnetospheric Physics: Magnetospheric configuration and dynamics; Magnetospheric Physics: Magnetosphere: inner; Magnetospheric Physics: Magnetosphere/ionosphere interactions (2431); Magnetospheric Physics: Plasmasphere
4200187826,NNX07AG38G,HQ,INVESTIGATION OF NEAR-EARTH MAGNETOSPHERE RESPONSE TO SOLAR WIND/IMF VARIATIONS,BODO REINISCH,CHARLES HOLMES,UNIVERSITY OF MASSACHUSSETTS - LOWELL,4/20/07,2/1/07,1/31/10,AWARDED,NO,2010JGRA..115.6304Z,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRA..115.6304Z?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Dayside ionospheric response to the intense interplanetary shocks-solar wind discontinuities: Observations from the digisonde global ionospheric radio observatory,Journal of Geophysical Research (Space Physics),"Zong, Q. -G.; Reinisch, B. W.; Song, P.; Wei, Y.; Galkin, I. A.",PI in authors,REFEREED; ARTICLE,interplanetary medium; interplanetary medium; Ionosphere: Ionosphere/magnetosphere interactions (2736); Ionosphere: Electric fields (2712); Interplanetary Physics: Interplanetary shocks; Magnetospheric Physics: Magnetic storms and substorms (7954)
4200187826,NNX07AG38G,HQ,INVESTIGATION OF NEAR-EARTH MAGNETOSPHERE RESPONSE TO SOLAR WIND/IMF VARIATIONS,BODO REINISCH,CHARLES HOLMES,UNIVERSITY OF MASSACHUSSETTS - LOWELL,4/20/07,2/1/07,1/31/10,AWARDED,NO,2010JGRA..115.4213F,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRA..115.4213F?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The nightside-to-dayside evolution of the inner magnetosphere: Imager for Magnetopause-to-Aurora Global Exploration Radio Plasma Imager observations,Journal of Geophysical Research (Space Physics),"Fu, H. S.; Tu, J.; Song, P.; Cao, J. B.; Reinisch, B. W.; Yang, B.",PI in authors,REFEREED; ARTICLE,Magnetospheric Physics: Magnetospheric configuration and dynamics; Magnetospheric Physics: Plasmasphere; Magnetospheric Physics: Magnetosphere/ionosphere interactions (2431); Magnetospheric Physics: Magnetosphere: inner
4200187826,NNX07AG38G,HQ,INVESTIGATION OF NEAR-EARTH MAGNETOSPHERE RESPONSE TO SOLAR WIND/IMF VARIATIONS,BODO REINISCH,CHARLES HOLMES,UNIVERSITY OF MASSACHUSSETTS - LOWELL,4/20/07,2/1/07,1/31/10,AWARDED,NO,2010JGRA..115.2214Y,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRA..115.2214Y?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Cluster observations of simultaneous resonant interactions of ULF waves with energetic electrons and thermal ion species in the inner magnetosphere,Journal of Geophysical Research (Space Physics),"Yang, B.; Zong, Q. -G.; Wang, Y. F.; Fu, S. Y.; Song, P.; Fu, H. S.; Korth, A.; Tian, T.; Reme, H.",PI not found,REFEREED; ARTICLE,space science; space science; planets and satellites; Space Plasma Physics: Wave/particle interactions (2483; 6984); Space Plasma Physics: Particle acceleration; Planetary Sciences: Comets and Small Bodies: Magnetospheres (2756); Magnetospheric Physics: Magnetosphere: inner; Magnetospheric Physics: Magnetospheric configuration and dynamics; space science; space science; planets and satellites
4200187826,NNX07AG38G,HQ,INVESTIGATION OF NEAR-EARTH MAGNETOSPHERE RESPONSE TO SOLAR WIND/IMF VARIATIONS,BODO REINISCH,CHARLES HOLMES,UNIVERSITY OF MASSACHUSSETTS - LOWELL,4/20/07,2/1/07,1/31/10,AWARDED,NO,2009SSRv..145..231R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009SSRv..145..231R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Augmented Empirical Models of Plasmaspheric Density and Electric Field Using IMAGE and CLUSTER Data,Space Science Reviews,"Reinisch, Bodo W.; Moldwin, Mark B.; Denton, Richard E.; Gallagher, Dennis L.; Matsui, Hiroshi; Pierrard, Viviane; Tu, Jiannan",PI in authors,REFEREED; ARTICLE,no keywords
4200187340,NNX07AH67G,HQ,THE BIG BLUE BUMP IN ACTIVE GALACTIC NUCLEI,DIRK GRUPE,JEFFREY HAYES,PENNSYLVANIA STATE UNIVERSITY,4/20/07,4/1/07,3/31/09,AWARDED,NO,2013MNRAS.428.1191G,"http://labs.adsabs.harvard.edu/adsabs/api/record/2013MNRAS.428.1191G?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A blurred reflection interpretation for the intermediate flux state in Mrk 335,Monthly Notices of the Royal Astronomical Society,"Gallo, L. C.; Fabian, A. C.; Grupe, D.; Bonson, K.; Komossa, S.; Longinotti, A. L.; Miniutti, G.; Walton, D. J.; Zoghbi, A.; Mathur, S.",PI in authors,REFEREED; ARTICLE,galaxies active; galaxies; astronomy x rays; galaxies nuclei; galaxies: active; galaxies: individual: Mrk 335; X-ray: galaxies; galaxies: nuclei; Astrophysics - High Energy Astrophysical Phenomena; galaxies active; galaxies; astronomy x rays; galaxies nuclei
4200187340,NNX07AH67G,HQ,THE BIG BLUE BUMP IN ACTIVE GALACTIC NUCLEI,DIRK GRUPE,JEFFREY HAYES,PENNSYLVANIA STATE UNIVERSITY,4/20/07,4/1/07,3/31/09,AWARDED,NO,2012MNRAS.425.1299C,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012MNRAS.425.1299C?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Analysing the Suzaku spectra of the broad-line Seyfert 1 galaxy CBS 126,Monthly Notices of the Royal Astronomical Society,"Chiang, Chia-Ying; Reis, R. C.; Fabian, A. C.; Grupe, D.; Tsuruta, S.",PI in authors,REFEREED; ARTICLE,accretion; accretion disks; astronomy x rays; accretion; accretion disks; astronomy x rays; Astrophysics - High Energy Astrophysical Phenomena; accretion; accretion discs; X-rays: binaries
4200187340,NNX07AH67G,HQ,THE BIG BLUE BUMP IN ACTIVE GALACTIC NUCLEI,DIRK GRUPE,JEFFREY HAYES,PENNSYLVANIA STATE UNIVERSITY,4/20/07,4/1/07,3/31/09,AWARDED,NO,2011MNRAS.412..161G,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011MNRAS.412..161G?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The quasar PG 0844+349 in an X-ray weak state,Monthly Notices of the Royal Astronomical Society,"Gallo, L. C.; Grupe, D.; Schartel, N.; Komossa, S.; Miniutti, G.; Fabian, A. C.; Santos-Lleo, M.",PI in authors,REFEREED; ARTICLE,galaxies active; galaxies; galaxies nuclei; astronomy x rays; galaxies: active; galaxies: individual: PG 0844+349; galaxies: nuclei; X-rays: galaxies; Astrophysics - High Energy Astrophysical Phenomena; galaxies active; galaxies; galaxies nuclei; astronomy x rays
4200187340,NNX07AH67G,HQ,THE BIG BLUE BUMP IN ACTIVE GALACTIC NUCLEI,DIRK GRUPE,JEFFREY HAYES,PENNSYLVANIA STATE UNIVERSITY,4/20/07,4/1/07,3/31/09,AWARDED,NO,2011nlsg.confE...4G,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011nlsg.confE...4G?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Statistical analysis of an AGN sample with simultaneous UV and X-ray observations with Swift,Narrow-Line Seyfert 1 Galaxies and their Place in the Universe,"Grupe, D.",PI in authors,OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; INPROCEEDINGS,no keywords
4200187340,NNX07AH67G,HQ,THE BIG BLUE BUMP IN ACTIVE GALACTIC NUCLEI,DIRK GRUPE,JEFFREY HAYES,PENNSYLVANIA STATE UNIVERSITY,4/20/07,4/1/07,3/31/09,AWARDED,NO,2010A&A...522A..66C,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010A&A...522A..66C?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The multifrequency campaign on 3C 279 in January 2006,Astronomy and Astrophysics,"Collmar, W.; B&#246;ttcher, M.; Krichbaum, T. P.; Agudo, I.; Bottacini, E.; Bremer, M.; Burwitz, V.; Cuccchiara, A.; Grupe, D.; Gurwell, M.",PI in authors,REFEREED; ARTICLE,galaxies active; galaxies quasars; galaxies active; galaxies quasars; galaxies: active; quasars: individual: 3C 279; Astrophysics - High Energy Astrophysical Phenomena
4200187340,NNX07AH67G,HQ,THE BIG BLUE BUMP IN ACTIVE GALACTIC NUCLEI,DIRK GRUPE,JEFFREY HAYES,PENNSYLVANIA STATE UNIVERSITY,4/20/07,4/1/07,3/31/09,AWARDED,NO,2009A&A...493..893L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009A&A...493..893L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","The AGN nature of three INTEGRAL sources: IGR J18249-3243, IGR J19443+2117, and IGR J22292+6647",Astronomy and Astrophysics,"Landi, R.; Stephen, J. B.; Masetti, N.; Grupe, D.; Capitanio, F.; Bird, A. J.; Dean, A. J.; Fiocchi, M.; Gehrels, N.",PI in authors,OPENACCESS; REFEREED; PUB_OPENACCESS; ARTICLE,gamma rays; astronomy x rays; galaxies active; galaxies; galaxies; galaxies; astrophysics; gamma rays; astronomy x rays; galaxies active; galaxies; galaxies; galaxies; astrophysics; gamma rays: observations; X-rays: galaxies; galaxies: active; galaxies: individual: IGR J18249-3243; galaxies: individual:; IGR J19443+2117; galaxies: individual: IGR J22292+6647; Astrophysics
4200191800,NNX07AI09G,HQ,DYNAMICS OF SOLAR TRANSIENT PHENOMENA BASED ON HIGH TIME RESOLUTION EUV SPECTRA,JEFFREY BROSIUS,WILLIAM WAGNER,CATHOLIC UNIVERSITY OF AMERICA,4/20/07,3/5/07,3/4/10,AWARDED,NO,2010AAS...21640418B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010AAS...21640418B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Fast Cold Upflows During a Solar Microflare Observed with RHESSI and SOHO's CDS,American Astronomical Society Meeting Abstracts #216,"Brosius, Jeffrey W.; Holman, G. D.",PI in authors,NONARTICLE; NOT REFEREED; ABSTRACT,no keywords
4200191800,NNX07AI09G,HQ,DYNAMICS OF SOLAR TRANSIENT PHENOMENA BASED ON HIGH TIME RESOLUTION EUV SPECTRA,JEFFREY BROSIUS,WILLIAM WAGNER,CATHOLIC UNIVERSITY OF AMERICA,4/20/07,3/5/07,3/4/10,AWARDED,NO,2009SPD....40.3603B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009SPD....40.3603B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Observation of the Conversion From Explosive to Gentle Chromospheric Evaporation During a Solar Flare,AAS/Solar Physics Division Meeting #40,"Brosius, Jeffrey W.",PI in authors,NONARTICLE; NOT REFEREED; ABSTRACT,no keywords
4200193774,NNX07AJ07G,HQ,INVESTIGATIONS OF ION PICK UP PROCESSES IN THE E-RING AND AROUND ENCELADUS,NOJAN OMIDI,PHILIPPE CRANE,SOLANA SCIENTIFIC INCORPORATED,4/20/07,3/29/07,3/28/10,AWARDED,NO,2010JGRA..115.5212O,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRA..115.5212O?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Hybrid simulations of the plasma environment around Enceladus,Journal of Geophysical Research (Space Physics),"Omidi, N.; Russell, C. T.; Tokar, R. L.; Leisner, J. S.",PI in authors,REFEREED; ARTICLE,planets and satellites; planets and satellites; planets and satellites; planets and satellites; planets and satellites; planets and satellites; planets and satellites; planets and satellites; Planetary Sciences: Solar System Objects: Saturnian satellites; Planetary Sciences: Comets and Small Bodies: Plasma and MHD instabilities (2149; 2752; 7836); Planetary Sciences: Comets and Small Bodies: Magnetic fields and magnetism; Planetary Sciences: Fluid Planets: Interactions with particles and fields
4200193774,NNX07AJ07G,HQ,INVESTIGATIONS OF ION PICK UP PROCESSES IN THE E-RING AND AROUND ENCELADUS,NOJAN OMIDI,PHILIPPE CRANE,SOLANA SCIENTIFIC INCORPORATED,4/20/07,3/29/07,3/28/10,AWARDED,NO,2009JGRA..114.4219C,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009JGRA..114.4219C?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Determining ion production rates near Saturn's extended neutral cloud from ion cyclotron wave amplitudes,Journal of Geophysical Research (Space Physics),"Cowee, M. M.; Omidi, N.; Russell, C. T.; Blanco-Cano, X.; Tokar, R. L.",PI in authors,REFEREED; ARTICLE,interplanetary medium; space science; planets and satellites; interplanetary medium; space science; planets and satellites; Interplanetary Physics: Pickup ions; Space Plasma Physics: Wave/particle interactions (2483; 6984); Planetary Sciences: Solar System Objects: Saturnian satellites; Magnetospheric Physics: Plasma waves and instabilities (2471); Magnetospheric Physics: Magnetosphere interactions with satellites and rings
4200192463,NNX07AI22G,GSFC,X-RAY PROPERTIES OF THE MOST LUMINOUS 3C QUASARS,GUIDO RISALITI,NEIL GEHRELS,SMITHSONIAN ASTROPHYSICAL OBERVATORY,4/23/07,3/8/07,3/7/08,AWARDED,NO,2010A&A...516A..89R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010A&A...516A..89R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A non-hydrodynamical model for acceleration of line-driven winds in active galactic nuclei,Astronomy and Astrophysics,"Risaliti, G.; Elvis, M.",PI in authors,REFEREED; ARTICLE,galaxies active; galaxies quasars; acceleration; galaxies: active; quasars: general; acceleration of particules; Astrophysics - Cosmology and Extragalactic Astrophysics; galaxies active; galaxies quasars; acceleration
4200192463,NNX07AI22G,GSFC,X-RAY PROPERTIES OF THE MOST LUMINOUS 3C QUASARS,GUIDO RISALITI,NEIL GEHRELS,SMITHSONIAN ASTROPHYSICAL OBERVATORY,4/23/07,3/8/07,3/7/08,AWARDED,NO,2009AAS...21348406Y,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009AAS...21348406Y?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Disk-corona Connection In Quasars: The &#945;_{ox}-l_{uv} Correlation,American Astronomical Society Meeting Abstracts #213,"Young, Monica; Elvis, M.; Risaliti, G.; Marscher, A.",PI in authors,NONARTICLE; NOT REFEREED; ABSTRACT,no keywords
4200192463,NNX07AI22G,GSFC,X-RAY PROPERTIES OF THE MOST LUMINOUS 3C QUASARS,GUIDO RISALITI,NEIL GEHRELS,SMITHSONIAN ASTROPHYSICAL OBERVATORY,4/23/07,3/8/07,3/7/08,AWARDED,NO,2008HEAD...10.2604Y,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008HEAD...10.2604Y?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The SDSS/XMM-Newton Quasar Survey and the &#945;<SUB>ox</SUB>-l<SUB>uv</SUB> Relation,AAS/High Energy Astrophysics Division #10,"Young, Monica; Elvis, M.; Risaliti, G.",PI in authors,NONARTICLE; NOT REFEREED; INPROCEEDINGS,no keywords
4200188406,NNX07AH39G,HQ,FAR-UV AND UV SPECTROSCOPIC ANALYSES OF CSPN USING ARCHIVAL DATA,JAMES HERALD,JEFFREY HAYES,JOHNS HOPKINS UNIVERSITY,4/24/07,7/1/07,6/30/08,AWARDED,NO,2011MNRAS.417.2440H,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011MNRAS.417.2440H?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The winds of hydrogen-rich central stars of planetary nebulae,Monthly Notices of the Royal Astronomical Society,"Herald, J. E.; Bianchi, L.",PI in authors,REFEREED; ARTICLE,stars agb and post agb; stars white dwarfs; ism planetary nebulae; astronomy uv; stars: abundances; stars: AGB and post-AGB; stars: atmospheres; white dwarfs; planetary nebulae: general; ultraviolet: stars; stars agb and post agb; stars white dwarfs; ism planetary nebulae; astronomy uv
4200188406,NNX07AH39G,HQ,FAR-UV AND UV SPECTROSCOPIC ANALYSES OF CSPN USING ARCHIVAL DATA,JAMES HERALD,JEFFREY HAYES,JOHNS HOPKINS UNIVERSITY,4/24/07,7/1/07,6/30/08,AWARDED,NO,2010AAS...21560608H,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010AAS...21560608H?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A Far-UV Look at Hydrogen-Rich CSPN,American Astronomical Society Meeting Abstracts #215,"Herald, James E.; Bianchi, L.",PI in authors,NONARTICLE; NOT REFEREED; ABSTRACT,no keywords
